date,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE CORE SECURITIES COMPANY LTD
2024-03-01,36.351619076973655,15.013082151964374,4.898269143292596,0.0,2.164294238457099,0.35232292798910714,3.2019812341506033,4.10287096101875,0.0,0.0
2024-03-04,36.63700064864483,14.978695434192637,4.90010122251814,0.09109591161500756,2.1555566298429687,0.3368207191575864,3.1678763747212577,4.06439729728234,0.0,0.0
2024-03-05,36.68350727513939,14.929652082616554,4.9125029895833565,0.0,2.155415700671773,0.0,3.18140557515604,3.9574320563448473,0.0,0.0
2024-03-06,36.73198691003069,14.946140795646443,4.809342836268146,0.0,2.1555566298429687,0.31314461839671837,3.1864790253190827,3.945453076793217,0.0,0.0
2024-03-07,36.640382948753526,14.940362699627421,4.858808975357817,0.0,0.0,0.0,3.1881701753734304,3.9305145846464793,0.0,0.0
2024-03-08,0.0,14.939094337086662,4.886572022083359,0.0,0.0,0.4387125099320362,3.183801371066365,3.8996510961546336,0.0,0.0
2024-03-11,36.50931881954158,14.896533727385577,5.009462259365959,0.0,2.243637361840246,0.4361757848505146,3.138281248770173,3.8816121622415913,0.0,0.0
2024-03-12,36.584152209446465,14.961502075306768,5.148982138849646,0.08757268233511649,2.2616629074820245,0.372475799470084,3.0945932056995233,3.7179933944834493,0.0,0.0
2024-03-13,36.58513871364483,15.41134798976326,5.0854230826404105,0.3301117859628178,2.197244183328496,0.3423169568342165,3.0854328095718064,3.6476697380568237,0.0,8.935859175488444
2024-03-14,36.59091680966385,15.682918502657264,5.038070881118674,0.49499891626171993,2.162716536385563,0.34443089440215113,3.072467325821808,3.766050241861164,0.0,8.865394589890622
2024-03-15,36.58654800535679,15.820183515401819,5.015804072069764,0.5732146062753017,2.152569636059477,0.3441490360597598,3.0831779428326764,3.700659106426386,0.0,0.0
2024-03-18,0.0,15.924471102086596,5.060901406852369,0.6421289709899711,2.1381948605975216,0.34358531937497727,3.084164447031046,3.5669173229617206,0.0,8.835799463939537
2024-03-19,36.59077588049266,16.05017992279311,4.973102533197483,0.6703148052290997,2.1455231774996952,0.31215811419834893,3.1031898851424575,3.532530605189984,0.0,0.0
2024-03-20,36.591057738835055,15.973373524491482,5.143344972001819,0.0,2.1598979529616504,0.4150364091711682,3.1143232896669133,3.4965936665350945,0.0,8.677958792200418
2024-03-21,36.59500375562853,15.876555183880079,5.320352011023547,0.674542680364969,2.1239610143067615,0.41306340077442916,3.066548300631591,3.594539440516067,0.0,0.0
2024-03-22,0.0,15.858234391624643,5.43605486057517,0.0,2.1328395520920873,0.0,3.080782146922351,3.5481737431927,0.0,8.663865875080853
2024-03-25,0.0,15.817646790320298,5.57191058160777,0.6717240969410561,2.1366446397143695,0.4006616337092126,3.004821323647899,3.4492414650133583,0.0,8.607091149172977
2024-03-26,0.0,15.889943455143662,5.559086027028966,0.0,2.0743539460458953,0.39995698785323436,3.0120087113788765,3.4626297362769445,0.0,0.0
2024-03-27,36.58823915541114,15.96576334924692,5.556408372776249,0.670596663571491,2.136652249889614,0.4585835230706218,2.9826954437701834,3.3796224544427114,0.0,8.55071948069472
